stepno, U, F, Uorb(top), Uorb(bot), Tuab(top), Taub(bot)
1024, 1.099035e+01, 1.431388e+04, 1.542969e+00, 1.486963e-06, 1.008603e+01, 1.104482e-10
1025, 6.349641e+00, 1.431387e+04, 5.568642e-01, 1.503721e-11, 1.856699e+00, 1.129516e-20
1026, 7.995691e+00, 1.431386e+04, 8.718692e-01, 4.828837e-09, 3.870034e+00, 1.164778e-15
1027, 5.516456e+00, 1.431385e+04, 4.143725e-01, 1.732856e-13, 1.154467e+00, 1.499972e-24
1028, 3.633846e+00, 1.431384e+04, 1.567551e-01, 4.562121e-22, 2.568095e-01, 1.039661e-41
1029, 3.329341e+00, 1.431384e+04, 1.204109e-01, 1.237981e-24, 1.731151e-01, 7.655720e-47
1030, 1.425261e+00, 1.431383e+04, 8.639905e-04, 4.470056e-82, 4.155180e-05, 9.981230e-162
1031, 1.425213e+00, 1.431383e+04, 8.637031e-04, 4.426551e-82, 4.152683e-05, 9.787889e-162
1032, 1.265818e+00, 1.431383e+04, 2.206842e-04, 4.479669e-99, 5.824860e-06, 1.002421e-195
1033, 1.058365e+00, 1.431383e+04, 1.537447e-05, 8.559054e-133, 2.384998e-06, 3.659399e-263
1034, 9.440034e-01, 1.431383e+04, 1.704957e-06, 5.374835e-161, 1.888188e-06, 1.431456e-319
1035, 1.346098e+00, 1.431382e+04, 4.632185e-04, 8.219694e-90, 1.454587e-05, 3.374966e-177
1036, 1.696569e+00, 1.431382e+04, 4.179186e-03, 8.484615e-63, 8.776132e-04, 3.596023e-123
1037, 9.086290e-01, 1.431382e+04, 7.351782e-07, 7.549173e-172, 1.749235e-06, 0.000000e+00
1038, 3.435869e-01, 1.431382e+04, 8.251472e-35, 0.000000e+00, 2.501158e-07, 0.000000e+00
1039, 4.380835e-01, 1.431382e+04, 2.117351e-22, 0.000000e+00, 4.066057e-07, 0.000000e+00
1040, 1.058721e+00, 1.431382e+04, 1.547126e-05, 1.017515e-132, 2.386599e-06, 5.171781e-263
1041, 1.584483e+00, 1.431381e+04, 2.374407e-03, 1.156182e-69, 2.865969e-04, 6.677448e-137
1042, 4.920000e-01, 1.431381e+04, 2.858068e-18, 0.000000e+00, 5.127416e-07, 0.000000e+00
1043, 8.517025e-01, 1.431381e+04, 1.538330e-07, 4.001136e-192, 1.536392e-06, 0.000000e+00
1044, 1.211405e+00, 1.431381e+04, 1.237909e-04, 2.348481e-106, 3.872182e-06, 2.755068e-210
1045, 8.627077e+00, 1.431378e+04, 1.127167e+00, 2.322322e-08, 5.987176e+00, 2.694034e-14
1046, 1.054823e+01, 1.431376e+04, 1.317002e+00, 7.953068e-07, 7.664921e+00, 3.159567e-11
1047, 1.091229e+01, 1.431373e+04, 1.562788e+00, 1.337810e-06, 1.032456e+01, 8.940201e-11
1048, 1.021122e+01, 1.431371e+04, 1.419857e+00, 4.746099e-07, 8.786657e+00, 1.125205e-11
1049, 8.914139e+00, 1.431370e+04, 1.049240e+00, 4.378094e-08, 5.260074e+00, 9.574769e-14
1050, 8.162747e+00, 1.431369e+04, 9.526470e-01, 7.520907e-09, 4.500102e+00, 2.825522e-15
1051, 5.183582e+00, 1.431368e+04, 3.848367e-01, 1.812955e-14, 1.031838e+00, 1.641845e-26
1052, 2.182820e+00, 1.431368e+04, 1.973742e-02, 1.928579e-43, 1.404609e-02, 1.857947e-84
1053, 3.718805e+00, 1.431367e+04, 1.560278e-01, 1.923028e-21, 2.533963e-01, 1.847266e-40
1054, 7.776316e-01, 1.431367e+04, 2.049987e-08, 3.307679e-225, 1.288566e-06, 0.000000e+00
1055, 6.035704e-01, 1.431367e+04, 9.987721e-13, 0.000000e+00, 7.742745e-07, 0.000000e+00
1056, 1.081461e+00, 1.431367e+04, 2.114589e-05, 4.211214e-128, 2.497917e-06, 8.858755e-254
1057, 5.950840e-01, 1.431367e+04, 2.499249e-13, 0.000000e+00, 7.492016e-07, 0.000000e+00
1058, 1.120457e+00, 1.431367e+04, 3.316004e-05, 8.140522e-121, 2.705628e-06, 3.310264e-239
1059, 1.154761e+00, 1.431366e+04, 5.310933e-05, 5.606743e-115, 2.956427e-06, 1.570289e-227
1060, 1.550029e+00, 1.431366e+04, 2.324009e-03, 4.786410e-72, 2.746253e-04, 1.144400e-141
1061, 8.092597e-01, 1.431366e+04, 2.852692e-08, 5.435451e-210, 1.382681e-06, 0.000000e+00
1062, 1.329243e+00, 1.431366e+04, 5.572100e-04, 1.281664e-91, 1.927011e-05, 8.205525e-181
1063, 1.074823e+00, 1.431366e+04, 3.198755e-05, 2.038992e-129, 2.520825e-06, 2.076774e-256
1064, 1.287857e+00, 1.431366e+04, 3.590515e-04, 2.319890e-96, 9.971387e-06, 2.688394e-190
1065, 7.693319e-01, 1.431366e+04, 1.997080e-08, 1.673173e-229, 1.265302e-06, 0.000000e+00
1066, 1.000166e+00, 1.431365e+04, 6.652382e-06, 5.637158e-146, 2.128437e-06, 1.587372e-289
1067, 1.647247e+00, 1.431365e+04, 3.596567e-03, 1.178346e-65, 6.511818e-04, 6.935920e-129
1068, 2.326683e+00, 1.431365e+04, 3.440501e-02, 1.036381e-39, 2.968253e-02, 5.365342e-77
1069, 6.093630e+00, 1.431364e+04, 6.516181e-01, 4.447456e-12, 2.444045e+00, 9.880557e-22
1070, 1.039726e+01, 1.431362e+04, 1.376439e+00, 6.344471e-07, 8.300108e+00, 2.010708e-11
1071, 1.069528e+01, 1.431360e+04, 1.487066e+00, 9.866961e-07, 9.479922e+00, 4.863232e-11
1072, 1.103673e+01, 1.431358e+04, 1.545441e+00, 1.586346e-06, 1.010916e+01, 1.257054e-10
1073, 8.765921e+00, 1.431356e+04, 1.132971e+00, 3.178733e-08, 6.028848e+00, 5.047382e-14
1074, 6.534119e+00, 1.431355e+04, 6.133175e-01, 3.400792e-11, 2.178730e+00, 5.777212e-20
1075, 6.126026e+00, 1.431354e+04, 5.782030e-01, 5.231143e-12, 1.991438e+00, 1.366946e-21
1076, 5.496601e+00, 1.431354e+04, 4.574567e-01, 1.535273e-13, 1.364526e+00, 1.177415e-24
1077, 4.422827e+00, 1.431353e+04, 2.562222e-01, 2.176293e-17, 5.431144e-01, 2.365881e-32
1078, 3.235218e+00, 1.431353e+04, 1.128904e-01, 1.507827e-25, 1.577344e-01, 1.135694e-48
1079, 1.948487e+00, 1.431353e+04, 1.244397e-02, 3.845868e-51, 7.734707e-03, 7.388342e-100
1080, 1.028862e+00, 1.431352e+04, 1.060700e-05, 3.418755e-139, 2.253447e-06, 5.838403e-276
1081, 8.270100e-01, 1.431352e+04, 1.095405e-07, 3.589746e-202, 1.456740e-06, 0.000000e+00
1082, 1.620609e+00, 1.431352e+04, 3.934406e-03, 2.688507e-67, 7.780173e-04, 3.610611e-132
1083, 1.555940e+00, 1.431352e+04, 2.075500e-03, 1.275608e-71, 2.200769e-04, 8.128167e-141
1084, 1.386462e+00, 1.431352e+04, 7.306623e-04, 1.065777e-85, 3.072598e-05, 5.674024e-169
1085, 1.114897e+00, 1.431352e+04, 3.780190e-05, 8.436784e-122, 2.706737e-06, 3.555593e-241
1086, 5.607037e-02, 1.431352e+04, 0.000000e+00, 0.000000e+00, 6.683034e-09, 0.000000e+00
1087, 1.057940e+00, 1.431352e+04, 2.164250e-05, 7.349999e-133, 2.410050e-06, 2.698564e-263
1088, 2.346166e+00, 1.431351e+04, 3.094739e-02, 3.000714e-39, 2.544109e-02, 4.497874e-76
1089, 2.179158e+00, 1.431351e+04, 2.499381e-02, 1.532985e-43, 1.944772e-02, 1.173907e-84
1090, 1.389457e+00, 1.431351e+04, 1.196395e-03, 2.084104e-85, 7.557886e-05, 2.169687e-168
1091, 8.176910e-01, 1.431351e+04, 2.206888e-07, 3.321418e-206, 1.441883e-06, 0.000000e+00
1092, 1.828098e+00, 1.431351e+04, 1.071878e-02, 3.657148e-56, 5.738322e-03, 6.681026e-110
1093, 1.006560e+01, 1.431349e+04, 1.432215e+00, 3.759607e-07, 8.937843e+00, 7.060625e-12
1094, 1.187191e+01, 1.431348e+04, 1.825995e+00, 4.489665e-06, 1.347303e+01, 1.006899e-09
1095, 1.270743e+01, 1.431346e+04, 2.093548e+00, 1.100930e-05, 1.705808e+01, 6.054489e-09
1096, 1.110021e+01, 1.431345e+04, 1.673784e+00, 1.728365e-06, 1.163468e+01, 1.492207e-10
1097, 8.941544e+00, 1.431343e+04, 1.158306e+00, 4.650709e-08, 6.250021e+00, 1.080430e-13
1098, 6.556444e+00, 1.431343e+04, 6.767226e-01, 3.744532e-11, 2.576866e+00, 7.004116e-20
1099, 6.076836e+00, 1.431342e+04, 5.405233e-01, 4.100171e-12, 1.778100e+00, 8.397735e-22
1100, 6.202204e+00, 1.431341e+04, 5.560353e-01, 7.594431e-12, 1.859287e+00, 2.881035e-21
1101, 6.441967e+00, 1.431340e+04, 6.129401e-01, 2.286298e-11, 2.181506e+00, 2.611101e-20
1102, 2.775763e+00, 1.431340e+04, 7.173620e-02, 3.288089e-31, 8.221731e-02, 5.400639e-60
1103, 1.584599e+00, 1.431340e+04, 3.065370e-03, 1.220755e-69, 4.742150e-04, 7.444147e-137
1104, 1.183343e+00, 1.431340e+04, 1.338386e-04, 1.845560e-110, 3.887784e-06, 1.701432e-218
1105, 5.382781e-01, 1.431339e+04, 5.930844e-15, 0.000000e+00, 6.195067e-07, 0.000000e+00
1106, 1.274739e+00, 1.431339e+04, 3.457553e-04, 6.102564e-98, 9.439295e-06, 1.860300e-193
1107, 1.492286e+00, 1.431339e+04, 1.645271e-03, 2.195899e-76, 1.398113e-04, 2.408701e-150
1108, 2.575867e+00, 1.431339e+04, 5.129789e-02, 1.632446e-34, 5.105567e-02, 1.331176e-66
1109, 1.164201e+00, 1.431339e+04, 9.259973e-05, 1.937732e-113, 3.316502e-06, 1.875623e-224
1110, 9.213525e-01, 1.431339e+04, 2.719144e-07, 9.133418e-168, 1.766661e-06, 0.000000e+00
1111, 2.019760e+00, 1.431338e+04, 9.513396e-03, 1.537720e-48, 4.524244e-03, 1.181171e-94
1112, 1.583983e+00, 1.431338e+04, 1.381759e-03, 1.111057e-69, 1.004794e-04, 6.166387e-137
1113, 3.406596e-01, 1.431338e+04, 6.403244e-39, 0.000000e+00, 2.414822e-07, 0.000000e+00
1114, 2.099946e+00, 1.431338e+04, 1.218114e-02, 6.762571e-46, 7.411153e-03, 2.284451e-89
1115, 1.962419e+00, 1.431338e+04, 7.853274e-03, 1.309133e-50, 3.084358e-03, 8.561030e-99
1116, 1.057092e+00, 1.431337e+04, 5.358685e-06, 5.001116e-133, 2.326118e-06, 1.249373e-263
1117, 7.263446e-01, 1.431337e+04, 1.827460e-10, 4.522166e-254, 1.097457e-06, 0.000000e+00
1118, 1.115340e+00, 1.431337e+04, 1.425329e-05, 1.036846e-121, 2.597670e-06, 5.370150e-241
1119, 1.868731e+00, 1.431337e+04, 5.555952e-03, 2.293747e-54, 1.546539e-03, 2.628144e-106
1120, 5.750012e+00, 1.431335e+04, 4.213213e-01, 7.102803e-13, 1.177417e+00, 2.520099e-23
1121, 5.608663e+00, 1.431333e+04, 4.956714e-01, 3.089158e-13, 1.556679e+00, 4.766925e-24
1122, 1.159782e+00, 1.431333e+04, 7.987471e-05, 3.829675e-114, 3.178844e-06, 7.326255e-226
1123, 1.742943e-01, 1.431333e+04, 8.855332e-124, 0.000000e+00, 6.470724e-08, 0.000000e+00
1124, 7.854395e-01, 1.431333e+04, 3.097140e-08, 3.052180e-221, 1.316207e-06, 0.000000e+00
1125, 1.800474e+00, 1.431332e+04, 4.103826e-03, 1.933884e-57, 8.469691e-04, 1.868182e-112
1126, 1.112663e+00, 1.431332e+04, 2.986898e-05, 3.432245e-122, 2.658537e-06, 5.884571e-242
1127, 1.595366e+00, 1.431332e+04, 2.396870e-03, 6.408373e-69, 2.920069e-04, 2.051416e-135
1128, 5.612830e-01, 1.431332e+04, 1.332320e-14, 0.000000e+00, 6.672672e-07, 0.000000e+00
1129, 9.117813e-01, 1.431332e+04, 8.838439e-07, 8.754504e-171, 1.763786e-06, 0.000000e+00
1130, 1.262057e+00, 1.431331e+04, 2.424204e-04, 1.600903e-99, 6.317129e-06, 1.280230e-196
1131, 2.013324e+00, 1.431331e+04, 9.665880e-03, 9.212053e-49, 4.669829e-03, 4.239074e-95
1132, 1.020791e+00, 1.431331e+04, 3.247619e-06, 5.025737e-141, 2.175336e-06, 1.261704e-279
1133, 3.049221e+00, 1.431330e+04, 7.674790e-02, 1.418448e-27, 8.839571e-02, 1.005044e-52
1134, 4.129955e+00, 1.431329e+04, 2.010366e-01, 7.248054e-19, 3.713315e-01, 2.624224e-35
1135, 3.572328e+00, 1.431329e+04, 1.368596e-01, 1.553062e-22, 2.078335e-01, 1.204857e-42
1136, 2.270018e+00, 1.431329e+04, 2.576595e-02, 4.258220e-41, 1.993000e-02, 9.057626e-80
1137, 1.181998e+00, 1.431328e+04, 8.313592e-05, 1.169483e-110, 3.300854e-06, 6.831973e-219
1138, 1.259396e+00, 1.431328e+04, 1.972134e-04, 7.374051e-100, 5.295684e-06, 2.716254e-197
1139, 4.672759e+00, 1.431328e+04, 2.991501e-01, 2.668781e-16, 6.925823e-01, 3.557821e-30
1140, 8.861918e+00, 1.431326e+04, 1.190761e+00, 3.929762e-08, 6.566591e+00, 7.714194e-14
1141, 8.624778e+00, 1.431324e+04, 1.099393e+00, 2.321442e-08, 5.731554e+00, 2.691992e-14
1142, 7.661328e+00, 1.431322e+04, 7.736658e-01, 1.883297e-09, 3.166455e+00, 1.771723e-16
1143, 8.063276e+00, 1.431320e+04, 9.439041e-01, 5.823818e-09, 4.435443e+00, 1.694236e-15
1144, 6.867559e+00, 1.431318e+04, 6.752758e-01, 1.306957e-10, 2.548103e+00, 8.532584e-19
1145, 5.103196e+00, 1.431317e+04, 3.421662e-01, 1.005097e-14, 8.504018e-01, 5.046317e-27
1146, 7.888290e+00, 1.431315e+04, 9.228208e-01, 3.621013e-09, 4.278251e+00, 6.549653e-16
1147, 8.673619e+00, 1.431314e+04, 1.040473e+00, 2.596304e-08, 5.202253e+00, 3.367201e-14
1148, 6.715828e+00, 1.431313e+04, 6.520545e-01, 7.237165e-11, 2.408422e+00, 2.616345e-19
1149, 4.889622e+00, 1.431312e+04, 3.472379e-01, 1.830636e-15, 8.789860e-01, 1.674025e-28
1150, 3.826011e+00, 1.431311e+04, 1.734577e-01, 1.064092e-20, 2.980749e-01, 5.656087e-39
1151, 2.905005e+00, 1.431311e+04, 7.609587e-02, 2.231230e-29, 8.860230e-02, 2.486834e-56
1152, 1.554034e+00, 1.431311e+04, 2.326386e-03, 9.700176e-72, 2.751583e-04, 4.700212e-141
1153, 7.900312e-01, 1.431311e+04, 4.372775e-08, 5.825047e-219, 1.334431e-06, 0.000000e+00
1154, 1.213780e+00, 1.431310e+04, 1.627095e-04, 5.608839e-106, 4.459880e-06, 1.571463e-209
1155, 1.650350e+00, 1.431310e+04, 4.165699e-03, 1.896136e-65, 8.715954e-04, 1.795962e-128
1156, 2.000917e+00, 1.431310e+04, 1.345726e-02, 3.401706e-49, 8.792546e-03, 5.780319e-96
1157, 8.683159e-01, 1.431310e+04, 2.300006e-07, 9.842549e-186, 1.595502e-06, 0.000000e+00
1158, 8.074390e-01, 1.431310e+04, 3.907043e-08, 9.384816e-211, 1.382232e-06, 0.000000e+00
1159, 2.860239e-01, 1.431310e+04, 5.773733e-46, 0.000000e+00, 1.754139e-07, 0.000000e+00
1160, 1.692429e+00, 1.431310e+04, 5.117430e-03, 5.269584e-63, 1.312703e-03, 1.387110e-123
1161, 9.543151e-01, 1.431309e+04, 4.336126e-06, 5.511962e-158, 1.951840e-06, 1.517647e-313
1162, 4.716824e-01, 1.431309e+04, 4.072386e-18, 0.000000e+00, 4.789163e-07, 0.000000e+00
1163, 6.454036e+00, 1.431308e+04, 7.191462e-01, 2.420375e-11, 2.867074e+00, 2.926331e-20
1164, 7.284122e+00, 1.431307e+04, 7.469635e-01, 5.759165e-10, 3.003335e+00, 1.656827e-17
1165, 8.531260e+00, 1.431306e+04, 1.000659e+00, 1.872647e-08, 4.871296e+00, 1.751742e-14
1166, 7.821343e+00, 1.431304e+04, 8.753507e-01, 3.003013e-09, 3.908661e+00, 4.504768e-16
1167, 8.347003e+00, 1.431303e+04, 8.865657e-01, 1.203824e-08, 3.958715e+00, 7.239092e-15
1168, 8.980920e+00, 1.431301e+04, 1.127150e+00, 5.070616e-08, 5.954636e+00, 1.284339e-13
1169, 6.643863e+00, 1.431300e+04, 6.106994e-01, 5.415884e-11, 2.156704e+00, 1.465200e-19
1170, 6.883728e+00, 1.431299e+04, 6.551417e-01, 1.392714e-10, 2.418433e+00, 9.689075e-19
1171, 5.632049e+00, 1.431298e+04, 4.339069e-01, 3.575967e-13, 1.242541e+00, 6.387710e-24
1172, 4.499921e+00, 1.431298e+04, 2.589193e-01, 4.934125e-17, 5.503832e-01, 1.216126e-31
1173, 2.626336e+00, 1.431297e+04, 4.595484e-02, 1.307764e-33, 4.310289e-02, 8.543128e-65
1174, 5.157445e-01, 1.431297e+04, 1.623974e-17, 0.000000e+00, 5.591597e-07, 0.000000e+00
1175, 9.315132e-01, 1.431297e+04, 7.508490e-07, 1.294155e-164, 1.824117e-06, 0.000000e+00
1176, 2.190033e-01, 1.431297e+04, 1.064651e-80, 0.000000e+00, 1.018489e-07, 0.000000e+00
1177, 7.244161e-01, 1.431297e+04, 1.562550e-09, 3.218755e-255, 1.114378e-06, 0.000000e+00
1178, 1.671824e+00, 1.431297e+04, 3.965133e-03, 3.554049e-64, 7.903282e-04, 6.309644e-126
1179, 1.304439e+00, 1.431296e+04, 3.518649e-04, 2.249956e-94, 9.790236e-06, 2.528752e-186
1180, 1.440991e+00, 1.431296e+04, 1.048692e-03, 1.219185e-80, 5.927707e-05, 7.425017e-159
1181, 5.858359e-01, 1.431296e+04, 2.030575e-13, 0.000000e+00, 7.288095e-07, 0.000000e+00
1182, 8.076801e-02, 1.431296e+04, 0.000000e+00, 0.000000e+00, 1.385291e-08, 0.000000e+00
1183, 8.907708e-01, 1.431296e+04, 5.545414e-07, 1.010473e-177, 1.684969e-06, 0.000000e+00
1184, 1.880326e+00, 1.431296e+04, 9.278880e-03, 7.327238e-54, 4.302691e-03, 2.681876e-105
1185, 2.172093e+00, 1.431295e+04, 2.181486e-02, 9.941721e-44, 1.613681e-02, 4.937206e-85
1186, 1.863951e+00, 1.431295e+04, 8.759172e-03, 1.469968e-54, 3.834257e-03, 1.079379e-106
1187, 1.225850e+00, 1.431295e+04, 1.614014e-04, 2.767696e-104, 4.489337e-06, 3.826441e-206
1188, 1.176517e+00, 1.431295e+04, 9.188090e-05, 1.765635e-111, 3.359210e-06, 1.557256e-220
1189, 9.783170e+00, 1.431293e+04, 1.389627e+00, 2.344746e-07, 8.503334e+00, 2.746312e-12
1190, 1.008292e+01, 1.431291e+04, 1.429115e+00, 3.884351e-07, 8.900069e+00, 7.536941e-12
1191, 9.727508e+00, 1.431289e+04, 1.248701e+00, 2.127771e-07, 7.050796e+00, 2.261559e-12
1192, 8.260576e+00, 1.431287e+04, 9.970666e-01, 9.725131e-09, 4.862409e+00, 4.724427e-15
1193, 7.161281e+00, 1.431285e+04, 6.967863e-01, 3.805656e-10, 2.671500e+00, 7.234643e-18
1194, 2.908080e+00, 1.431284e+04, 7.575167e-02, 2.475056e-29, 8.795621e-02, 3.060049e-56
1195, 2.225135e+00, 1.431284e+04, 2.529518e-02, 2.937161e-42, 1.959159e-02, 4.309370e-82
1196, 7.254252e-01, 1.431283e+04, 1.083487e-09, 1.440510e-254, 1.113047e-06, 0.000000e+00
1197, 2.986315e-01, 1.431283e+04, 1.135059e-43, 0.000000e+00, 1.901351e-07, 0.000000e+00
1198, 2.767135e-01, 1.431283e+04, 3.499820e-51, 0.000000e+00, 1.628029e-07, 0.000000e+00
1199, 1.000869e+00, 1.431283e+04, 4.218819e-06, 9.773331e-146, 2.113287e-06, 4.771373e-289
1200, 2.154054e+00, 1.431283e+04, 2.276823e-02, 3.014701e-44, 1.718037e-02, 4.539903e-86
1201, 9.152784e-01, 1.431282e+04, 1.620724e-06, 1.271469e-169, 1.791011e-06, 0.000000e+00
1202, 1.382661e+00, 1.431282e+04, 6.099172e-04, 4.883833e-86, 2.260550e-05, 1.191461e-169
1203, 1.947250e+00, 1.431282e+04, 1.115537e-02, 3.606830e-51, 6.216364e-03, 6.498445e-100
1204, 1.710697e+00, 1.431281e+04, 4.664381e-03, 5.509672e-62, 1.091626e-03, 1.516386e-121
1205, 1.095811e+00, 1.431281e+04, 3.239465e-05, 2.824146e-125, 2.603987e-06, 3.984120e-248
1206, 5.273066e-01, 1.431281e+04, 7.498279e-16, 0.000000e+00, 5.916670e-07, 0.000000e+00
1207, 4.905309e-01, 1.431281e+04, 8.136662e-18, 0.000000e+00, 5.127505e-07, 0.000000e+00
1208, 1.428565e+00, 1.431281e+04, 8.921214e-04, 9.843489e-82, 4.402955e-05, 4.840122e-161
1209, 1.488834e+00, 1.431280e+04, 1.348643e-03, 1.233811e-76, 9.543461e-05, 7.604228e-151
1210, 1.073104e-01, 1.431280e+04, 0.000000e+00, 0.000000e+00, 2.439694e-08, 0.000000e+00
1211, 7.329700e-01, 1.431280e+04, 1.853671e-09, 6.373981e-250, 1.138098e-06, 0.000000e+00
1212, 2.522629e+00, 1.431279e+04, 4.330131e-02, 1.687565e-35, 4.008909e-02, 1.422589e-68
1213, 8.574837e+00, 1.431277e+04, 9.393658e-01, 2.078074e-08, 4.360338e+00, 2.157149e-14
1214, 9.196909e+00, 1.431274e+04, 1.134424e+00, 7.895671e-08, 6.002562e+00, 3.114126e-13
1215, 8.689311e+00, 1.431272e+04, 1.077817e+00, 2.699876e-08, 5.530676e+00, 3.641210e-14
1216, 7.704487e+00, 1.431269e+04, 8.547102e-01, 2.150855e-09, 3.758345e+00, 2.310897e-16
1217, 5.709188e+00, 1.431268e+04, 4.496741e-01, 5.666911e-13, 1.316220e+00, 1.604172e-23
1218, 4.029053e+00, 1.431267e+04, 2.022651e-01, 1.972335e-19, 3.771612e-01, 1.943209e-36
1219, 2.346932e+00, 1.431266e+04, 3.067914e-02, 3.256844e-39, 2.511993e-02, 5.298489e-76
1220, 1.545617e+00, 1.431266e+04, 2.041028e-03, 2.529323e-72, 2.128890e-04, 3.195704e-142
1221, 2.479458e+00, 1.431265e+04, 3.793443e-02, 2.402500e-36, 3.330400e-02, 2.883266e-70
1222, 5.225000e-01, 1.431265e+04, 1.296082e-16, 0.000000e+00, 5.773128e-07, 0.000000e+00
1223, 6.587917e-01, 1.431265e+04, 6.075812e-11, 1.542303e-302, 9.239075e-07, 0.000000e+00
1224, 1.753174e+00, 1.431264e+04, 6.253163e-03, 9.641346e-60, 1.957241e-03, 4.643372e-117
1225, 1.840459e+00, 1.431264e+04, 9.041113e-03, 1.399983e-55, 4.085104e-03, 9.790476e-109
1226, 1.411066e+00, 1.431263e+04, 1.061085e-03, 2.549046e-83, 6.042544e-05, 3.245738e-164
1227, 1.457097e+00, 1.431263e+04, 1.056388e-03, 3.070807e-79, 6.016634e-05, 4.710459e-156
1228, 1.725602e+00, 1.431262e+04, 4.802488e-03, 3.545270e-61, 1.156918e-03, 6.278512e-120
1229, 1.450475e-01, 1.431262e+04, 1.161322e-181, 0.000000e+00, 4.462858e-08, 0.000000e+00
1230, 5.243853e-01, 1.431262e+04, 3.677276e-16, 0.000000e+00, 5.839692e-07, 0.000000e+00
1231, 9.945185e-01, 1.431262e+04, 6.275754e-06, 2.727826e-147, 2.105561e-06, 3.716991e-292
1232, 1.121393e+00, 1.431262e+04, 5.431447e-05, 1.400411e-120, 2.827750e-06, 9.796455e-239
1233, 8.729857e-01, 1.431262e+04, 6.785298e-07, 5.685831e-184, 1.633379e-06, 0.000000e+00
1234, 8.058697e-01, 1.431261e+04, 1.495529e-07, 2.044375e-211, 1.400002e-06, 0.000000e+00
1235, 9.980330e-02, 1.431261e+04, 0.000000e+00, 0.000000e+00, 2.147029e-08, 0.000000e+00
1236, 1.891418e-01, 1.431261e+04, 1.082500e-98, 0.000000e+00, 7.710319e-08, 0.000000e+00
1237, 2.854237e+00, 1.431261e+04, 8.771263e-02, 4.616576e-30, 1.106776e-01, 1.064629e-57
1238, 7.701042e+00, 1.431259e+04, 9.357678e-01, 2.131547e-09, 4.397135e+00, 2.269593e-16
1239, 9.879889e+00, 1.431256e+04, 1.173429e+00, 2.777020e-07, 6.308521e+00, 3.852264e-12
1240, 9.314930e+00, 1.431254e+04, 1.185364e+00, 9.967127e-08, 6.471324e+00, 4.962473e-13
1241, 8.508697e+00, 1.431252e+04, 9.696412e-01, 1.784536e-08, 4.612546e+00, 1.590775e-14
1242, 6.056221e+00, 1.431251e+04, 5.021728e-01, 3.740051e-12, 1.569860e+00, 6.987360e-22
1243, 6.948105e+00, 1.431250e+04, 6.632356e-01, 1.782070e-10, 2.466000e+00, 1.586382e-18
1244, 3.241127e+00, 1.431249e+04, 9.517474e-02, 1.784886e-25, 1.208176e-01, 1.591399e-48
1245, 1.716633e+00, 1.431249e+04, 4.092966e-03, 1.185043e-61, 8.419007e-04, 7.014979e-121
1246, 1.494305e+00, 1.431249e+04, 1.298578e-03, 3.459350e-76, 8.884075e-05, 5.977880e-150
1247, 2.538836e-01, 1.431249e+04, 1.722410e-61, 0.000000e+00, 1.365480e-07, 0.000000e+00
1248, 2.101042e+00, 1.431248e+04, 1.794163e-02, 7.696804e-46, 1.256425e-02, 2.959232e-89
1249, 3.536458e+00, 1.431248e+04, 1.501357e-01, 8.214679e-23, 2.413783e-01, 3.370850e-43
1250, 3.139205e+00, 1.431247e+04, 9.807777e-02, 1.525613e-26, 1.277865e-01, 1.162645e-50
1251, 2.012721e+00, 1.431247e+04, 1.560536e-02, 9.230840e-49, 1.064871e-02, 4.256382e-95
1252, 3.018785e+00, 1.431246e+04, 9.551758e-02, 6.327268e-28, 1.241053e-01, 1.999818e-53
1253, 1.084797e+00, 1.431246e+04, 3.713834e-05, 2.301132e-127, 2.584092e-06, 2.645095e-252
1254, 1.428043e+00, 1.431246e+04, 7.606098e-04, 9.161141e-82, 3.316133e-05, 4.192347e-161
1255, 1.327712e+00, 1.431245e+04, 4.752280e-04, 1.000459e-91, 1.501884e-05, 4.999845e-181
1256, 1.577452e+00, 1.431245e+04, 2.865505e-03, 4.355431e-70, 4.149251e-04, 9.475900e-138
1257, 1.323280e+00, 1.431245e+04, 5.129501e-04, 3.243658e-92, 1.686348e-05, 5.255671e-182
1258, 2.020920e+00, 1.431245e+04, 1.622638e-02, 1.784176e-48, 1.119005e-02, 1.590133e-94
1259, 3.301916e+00, 1.431244e+04, 1.443099e-01, 7.076955e-25, 2.308153e-01, 2.501791e-47
1260, 7.872890e+00, 1.431243e+04, 1.077972e+00, 3.493712e-09, 5.606906e+00, 6.097226e-16
1261, 9.779900e+00, 1.431241e+04, 1.286630e+00, 2.340819e-07, 7.425740e+00, 2.737119e-12
1262, 1.086015e+01, 1.431239e+04, 1.514918e+00, 1.256216e-06, 9.775187e+00, 7.882912e-11
1263, 1.027204e+01, 1.431237e+04, 1.451993e+00, 5.275423e-07, 9.131515e+00, 1.390185e-11
1264, 9.751941e+00, 1.431235e+04, 1.364241e+00, 2.230318e-07, 8.234723e+00, 2.484801e-12
1265, 7.141171e+00, 1.431234e+04, 7.819513e-01, 3.569452e-10, 3.259382e+00, 6.364455e-18
1266, 5.915124e+00, 1.431232e+04, 5.143863e-01, 1.797609e-12, 1.641874e+00, 1.614167e-22
1267, 5.289516e+00, 1.431231e+04, 3.989681e-01, 3.945213e-14, 1.091616e+00, 7.774978e-26
