time,Volume,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evaporation,Rain,Lake Level,Surface Area,Black Ice,Snow,White Ice,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Benthic Light,H_s,L,T,LakeNumber,Max dT/dz,CD
2000-06-16 24:00:00,3675979.087154,    0.000000,    0.000000,    0.000000, -669.925605,    0.000000,   39.782150,  160.783755,    0.000000,    0.000000,    0.000000,   27.921132,   17.618298,   27.921132,4475259784.225847,-1643327507.903875,268611760.979398,-1001529606.117032,    0.000000,  100.000000,    0.224001,    5.507026,    1.878080,    7.259395,    0.254978,-9999.000000
2000-06-17 24:00:00,3675339.111228,    0.000000,    0.000000,    0.000000, -638.085811,    0.000000,   39.778181,  160.779806,    0.000000,    0.000000,    0.000000,   27.960803,   17.618298,   27.960803,4494488165.395397,-1565224493.340407,226440219.081827,-1058999541.430781,    0.000000,  100.000000,    0.026762,    0.737603,    0.687332,  114.677613,    0.254978,-9999.000000
2000-06-18 24:00:00,3674433.037953,    0.000000,    0.000000,    0.000000, -903.370713,    0.000000,   39.772562,  160.774214,    0.000000,    0.000000,    0.000000,   28.014414,   17.618298,   28.014414,4621005411.368298,-2215968358.295382,236844062.131126,-1110479953.674814,    0.000000,  100.000000,    0.049551,    1.306212,    0.914665,   58.440516,    0.254978,-9999.000000
2000-06-19 24:00:00,3673554.868955,    0.000000,    0.000000,    0.000000, -875.519486,    0.000000,   39.767117,  160.768794,    0.000000,    0.000000,    0.000000,   28.073500,   17.618298,   28.073500,4408712339.170691,-2147649300.235661,79976893.040531,-1251454748.028530,    0.000000,  100.000000,    0.030404,    0.829820,    0.729034,  103.035693,    0.254978,-9999.000000
2000-06-20 24:00:00,3672887.766940,    0.000000,    0.000000,    0.000000, -665.069530,    0.000000,   39.762980,  160.764677,    0.000000,    0.000000,    0.000000,   28.277957,   17.618298,   28.277957,4231031638.643073,-1631415557.689749,32709867.377367,-1317510986.546583,    0.000000,  100.000000,    0.018828,    0.533264,    0.584422,  173.534842,    0.254978,-9999.000000
2000-06-21 24:00:00,3672128.646267,    0.000000,    0.000000,    0.000000, -756.787250,    0.000000,   39.758272,  160.759992,    0.000000,    0.000000,    0.000000,   28.431268,   17.618298,   28.431268,4619088168.410010,-1856399124.113520,74511464.067216,-1266504973.776005,    0.000000,  100.000000,    0.022101,    0.618231,    0.629261,  149.598068,    0.254978,-9999.000000
2000-06-22 24:00:00,3671492.103227,    0.000000,    0.000000,    0.000000, -634.569382,    0.000000,   39.754325,  160.756063,    0.000000,    0.000000,    0.000000,   28.642149,   17.618303,   28.642149,4549958809.950557,-1556598693.319744,15392253.942558,-1286286811.541857,    0.000000,  100.000000,    0.032787,    0.889785,    0.754915,   98.918680,    0.254978,-9999.000000
2000-06-23 24:00:00,3670351.019935,    0.000000,    0.000000,    0.000000,-1137.506749,    0.000000,   39.747249,  160.749021,    0.000000,    0.000000,    0.000000,   28.620255,   17.618303,   28.620255,4690154084.808125,-2790304056.042994,86894685.428031,-1295273780.303539,    0.000000,  100.000000,    0.270165,    6.581473,    2.053132,    6.243007,    0.254978,-9999.000000
2000-06-24 24:00:00,3669495.567903,    0.000000,    0.000000,    0.000000, -852.737906,    0.000000,   39.741944,  160.743742,    0.000000,    0.000000,    0.000000,   28.666903,   17.618303,   28.666903,4553130698.920991,-2091766082.433330,136583903.875522,-1210234627.872299,    0.000000,  100.000000,    0.189315,    4.688202,    1.732841,   10.854146,    0.254978,-9999.000000
2000-06-25 24:00:00,3668555.640889,    0.000000,    0.000000,    0.000000, -936.912769,    0.000000,   39.736115,  160.737941,    0.000000,    0.000000,    0.000000,   28.616324,   17.618303,   28.616324,4528306657.809434,-2298247021.279900,211646024.474325,-1185419336.435244,    0.000000,  100.000000,    0.093736,    2.386771,    1.236405,   28.948138,    0.254978,-9999.000000
2000-06-26 24:00:00,3667740.153490,    0.000000,    0.000000,    0.000000, -812.844566,    0.000000,   39.731058,  160.732908,    0.000000,    0.000000,    0.000000,   28.606639,   17.618310,   28.606639,4319899179.738282,-1993907720.352298,176694153.711982,-1190812482.880621,    0.000000,  100.000000,    0.131480,    3.302282,    1.454329,   18.298418,    0.254978,-9999.000000
2000-06-27 24:00:00,3667022.685425,    0.000000,    0.000000,    0.000000, -715.121807,    0.000000,   39.726609,  160.728480,    0.000000,    0.000000,    0.000000,   28.643035,   17.618361,   28.643035,4185648862.202974,-1754193793.440294,119213341.618497,-1227487428.772548,    0.000000,  100.000000,    0.079764,    2.046290,    1.144825,   35.579844,    0.301843,-9999.000000
2000-06-28 24:00:00,3666485.379380,    0.000000,    0.000000,    0.000000, -535.535856,    0.000000,   39.723277,  160.725164,    0.000000,    0.000000,    0.000000,   28.770432,   17.618383,   28.770432,4214549739.000844,-1313669454.947061,131073473.126235,-1159174259.124669,    0.000000,  100.000000,    0.016671,    0.476563,    0.552479,  213.454410,    0.413881,-9999.000000
2000-06-29 24:00:00,3665729.423450,    0.000000,    0.000000,    0.000000, -753.446893,    0.000000,   39.718589,  160.720499,    0.000000,    0.000000,    0.000000,   28.938056,   17.618383,   28.938056,4529541730.453488,-1848205228.705375,150425372.159521,-1142955206.414818,    0.000000,  100.000000,    0.042353,    1.128290,    0.850092,   78.786689,    0.413881,-9999.000000
2000-06-30 24:00:00,3665033.716744,    0.000000,    0.000000,    0.000000, -693.378261,    0.000000,   39.714275,  160.716205,    0.000000,    0.000000,    0.000000,   29.088356,   17.618383,   29.088356,4299795111.456321,-1700856873.984098,85840852.422167,-1199980931.624269,    0.000000,  100.000000,    0.054618,    1.430884,    0.957321,   59.339730,    0.413881,-9999.000000
2000-07-01 24:00:00,3664305.098858,    0.000000,    0.000000,    0.000000, -726.159345,    0.000000,   39.709757,  160.711708,    0.000000,    0.000000,    0.000000,   29.201717,   17.618390,   29.201717,4256564530.381269,-1781268872.358205,62155058.275765,-1191639074.141148,    0.000000,  100.000000,    0.193576,    4.789207,    1.751408,   11.149897,    0.413881,-9999.000000
2000-07-02 24:00:00,3663745.636613,    0.000000,    0.000000,    0.000000, -557.560563,    0.000000,   39.706287,  160.708255,    0.000000,    0.000000,    0.000000,   29.440312,   17.618390,   29.440312,4176701475.551300,-1367696061.048151,109053556.496771,-1007645085.605404,    0.000000,  100.000000,    0.270049,    6.578572,    2.052680,    6.843862,    0.413881,-9999.000000
2000-07-03 24:00:00,3663298.111899,    0.000000,    0.000000,    0.000000, -445.994885,    0.000000,   39.703512,  160.705493,    0.000000,    0.000000,    0.000000,   29.921055,   17.618395,   29.921055,4100331419.660180,-1094025453.069993,91808594.513360,-965568792.922855,    0.000000,  100.000000,    0.125204,    3.150498,    1.420512,   20.984606,    0.413881,-9999.000000
2000-07-04 24:00:00,3662564.500294,    0.000000,    0.000000,    0.000000, -731.401116,    0.000000,   39.698961,  160.700962,    0.000000,    0.000000,    0.000000,   29.834027,   17.618395,   29.834027,4111041165.773320,-1794126938.091684,175810139.887692,-913251445.416797,    0.000000,  100.000000,    0.336445,    8.096322,    2.277190,    5.004288,    0.413881,-9999.000000
2000-07-05 24:00:00,3661512.016072,    0.000000,    0.000000,    0.000000,-1050.800753,    0.000000,   39.692422,  160.694442,    0.000000,    0.000000,    0.000000,   29.817155,   17.618395,   29.817155,4521846056.179086,-2577614247.909822,244213220.542552,-1021682434.791590,    0.000000,  100.000000,    0.062876,    1.633485,    1.022852,   54.084186,    0.413881,-9999.000000
2000-07-06 24:00:00,3660859.658765,    0.000000,    0.000000,    0.000000, -651.292055,    0.000000,   39.688369,  160.690401,    0.000000,    0.000000,    0.000000,   29.906567,   17.618395,   29.906567,4304082551.176531,-1597619411.469516,165913365.209744,-1008662942.909411,    0.000000,  100.000000,    0.011385,    0.334531,    0.462885,  357.434755,    0.413881,-9999.000000
2000-07-07 24:00:00,3660449.188120,    0.000000,    0.000000,    0.000000, -409.791943,    0.000000,   39.685819,  160.687858,    0.000000,    0.000000,    0.000000,   30.262427,   17.618405,   30.262427,4270841961.561559,-1005219635.751891,106399508.067516,-964378865.171425,    0.000000,  100.000000,    0.016587,    0.474346,    0.551192,  246.176343,    0.413881,-9999.000000
2000-07-08 24:00:00,3659684.393428,    0.000000,    0.000000,    0.000000, -763.513143,    0.000000,   39.681067,  160.683120,    0.000000,    0.000000,    0.000000,   30.383885,   17.618405,   30.383885,4362336431.539794,-1872897740.786963,241030553.575414,-796807322.163901,    0.000000,  100.000000,    0.316749,    7.649133,    2.213408,    5.883739,    0.413881,-9999.000000
2000-07-09 24:00:00,3658853.952996,    0.000000,    0.000000,    0.000000, -829.023286,    0.000000,   39.675908,  160.677975,    0.000000,    0.000000,    0.000000,   30.364332,   17.618405,   30.364332,4107712668.078448,-2033594121.253342,183550159.684367,-983353654.485589,    0.000000,  100.000000,    0.220137,    5.415922,    1.862480,   10.409754,    0.413881,-9999.000000
2000-07-10 24:00:00,3657830.934432,    0.000000,    0.000000,    0.000000,-1021.237008,    0.000000,   39.669552,  160.671638,    0.000000,    0.000000,    0.000000,   30.348281,   17.618405,   30.348281,4223792090.235439,-2505094379.417848,258855671.821093,-931024590.799934,    0.000000,  100.000000,    0.044628,    1.184607,    0.871049,   85.874000,    0.294323,-9999.000000
2000-07-11 24:00:00,3656768.777580,    0.000000,    0.000000,    0.000000,-1060.264455,    0.000000,   39.662953,  160.665058,    0.000000,    0.000000,    0.000000,   30.404870,   17.618405,   30.404870,4376151917.228058,-2600828707.715118,186567448.899310,-1077862505.561093,    0.000000,  100.000000,    0.118103,    2.978538,    1.381201,   25.468273,    0.347051,-9999.000000
2000-07-12 24:00:00,3656082.678670,    0.000000,    0.000000,    0.000000, -684.852885,    0.000000,   39.658690,  160.660807,    0.000000,    0.000000,    0.000000,   30.490286,   17.618405,   30.490286,3761230652.986609,-1679944127.364916,146469636.368547,-1048247909.379708,    0.000000,  100.000000,    0.124452,    3.132263,    1.416395,   23.875510,    0.397508,-9999.000000
2000-07-13 24:00:00,3655319.394785,    0.000000,    0.000000,    0.000000, -761.876577,    0.000000,   39.653948,  160.656079,    0.000000,    0.000000,    0.000000,   30.587977,   17.618405,   30.587977,4176614597.475117,-1868883243.379200,150365293.861020,-1021048465.808565,    0.000000,  100.000000,    0.079791,    2.046926,    1.145003,   43.391024,    0.612884,-9999.000000
2000-07-14 24:00:00,3654395.389268,    0.000000,    0.000000,    0.000000, -922.272179,    0.000000,   39.648207,  160.650355,    0.000000,    0.000000,    0.000000,   30.668860,   17.618405,   30.668860,4423349025.531213,-2262333653.992731,193801260.378340,-997412682.337172,    0.000000,  100.000000,    0.308133,    7.452526,    2.184777,    6.334554,    0.688350,-9999.000000
2000-07-15 24:00:00,3653240.536582,    0.000000,    0.000000,    0.000000,-1152.640204,    0.000000,   39.641032,  160.643200,    0.000000,    0.000000,    0.000000,   30.685704,   17.618405,   30.685704,4392019481.246087,-2827426421.118100,51127941.307175,-1163983622.424492,    0.000000,  100.000000,    0.077446,    1.989691,    1.128881,   45.305027,    0.395270,-9999.000000
2000-07-16 24:00:00,3652195.912639,    0.000000,    0.000000,    0.000000,-1042.578232,    0.000000,   39.634542,  160.636729,    0.000000,    0.000000,    0.000000,   30.740782,   17.618405,   30.740782,4507814616.532517,-2557444402.504390,7968981.596992,-1299985096.597043,    0.000000,  100.000000,    0.026344,    0.726934,    0.682343,  159.946487,    0.395270,-9999.000000
2000-07-17 24:00:00,3651052.495629,    0.000000,    0.000000,    0.000000,-1141.129887,    0.000000,   39.627438,  160.629646,    0.000000,    0.000000,    0.000000,   30.790432,   17.618405,   30.790432,4507952550.798796,-2799191612.037859,69138391.680322,-1227257981.895394,    0.000000,  100.000000,    0.105861,    2.681525,    1.310528,   30.411751,    0.395270,-9999.000000
2000-07-18 24:00:00,3649558.534615,    0.000000,    0.000000,    0.000000,-1490.897073,    0.000000,   39.618156,  160.620391,    0.000000,    0.000000,    0.000000,   30.690455,   17.618405,   30.690455,4524744609.035902,-3657170519.387445,-41391198.167409,-1258914424.264187,    0.000000,  100.000000,    0.048331,    1.276068,    0.904050,   80.105001,    0.395270,-9999.000000
2000-07-19 24:00:00,3648550.021569,    0.000000,    0.000000,    0.000000,-1006.395629,    0.000000,   39.611890,  160.614143,    0.000000,    0.000000,    0.000000,   30.643566,   17.618405,   30.643566,4055626106.660273,-2468688477.519229,88695028.268380,-1143231464.354705,    0.000000,  100.000000,    0.145115,    3.630958,    1.524987,   19.266740,    0.252893,-9999.000000
2000-07-20 24:00:00,3647642.327323,    0.000000,    0.000000,    0.000000, -905.755176,    0.000000,   39.606251,  160.608520,    0.000000,    0.000000,    0.000000,   30.698748,   17.618405,   30.698748,4078867258.246189,-2221817446.197506,41465099.301976,-1213119725.331845,    0.000000,  100.000000,    0.047334,    1.251469,    0.895294,   81.603680,    0.252893,-9999.000000
2000-07-21 24:00:00,3646455.425398,    0.000000,    0.000000,    0.000000,-1184.659876,    0.000000,   39.598875,  160.601163,    0.000000,    0.000000,    0.000000,   30.711834,   17.618416,   30.711834,4346887475.672745,-2905970676.983558,150501346.611222,-1177132491.096313,    0.000000,  100.000000,    0.064869,    1.682261,    1.038011,   55.719899,    0.252893,-9999.000000
2000-07-22 24:00:00,3645257.126358,    0.000000,    0.000000,    0.000000,-1197.891486,    0.000000,   39.591416,  160.593711,    0.000000,    0.000000,    0.000000,   30.714717,   17.618439,   30.714717,4449423982.068583,-2938427816.022996,86491274.289030,-1233203198.167666,    6.362966,  100.000000,    0.063737,    1.654548,    1.029426,   56.830912,    0.590230,-9999.000000
2000-07-23 24:00:00,3644002.668047,    0.000000,    0.000000,    0.000000,-1253.972069,    0.000000,   39.583607,  160.585910,    0.000000,    0.000000,    0.000000,   30.698264,   17.618439,   30.698264,4319725931.176107,-3075993486.101828,-33666429.717061,-1374199077.312401,    0.000000,  100.000000,    0.063524,    1.649337,    1.027804,   56.954900,    0.675569,-9999.000000
2000-07-24 24:00:00,3643086.451503,    0.000000,    0.000000,    0.000000, -915.822297,    0.000000,   39.577904,  160.580213,    0.000000,    0.000000,    0.000000,   30.768309,   17.618439,   30.768309,4351342839.450698,-2246512094.125864,-49158980.718446,-1363965469.719243,    0.000000,  100.000000,    0.151488,    3.784164,    1.556827,   18.195612,    0.675569,-9999.000000
2000-07-25 24:00:00,3642414.989315,    0.000000,    0.000000,    0.000000, -671.152403,    0.000000,   39.573724,  160.576037,    0.000000,    0.000000,    0.000000,   30.898794,   17.618444,   30.898794,4068597211.424174,-1646336845.729390,-26318289.985448,-1254914478.406628,    0.000000,  100.000000,    0.223003,    5.482852,    1.873953,   10.411486,    0.706672,-9999.000000
2000-07-26 24:00:00,3641790.931113,    0.000000,    0.000000,    0.000000, -623.754632,    0.000000,   39.569840,  160.572157,    0.000000,    0.000000,    0.000000,   30.974270,   17.618444,   30.974270,3858895889.079838,-1530070112.851363,46871659.026082,-1102779556.025042,    0.000000,  100.000000,    0.217445,    5.352296,    1.851508,   10.937233,    0.706672,-9999.000000
2000-07-27 24:00:00,3640895.047906,    0.000000,    0.000000,    0.000000, -895.421497,    0.000000,   39.564263,  160.566586,    0.000000,    0.000000,    0.000000,   31.030790,   17.618452,   31.030790,4178572580.237043,-2196468931.321131,132393114.285944,-1074910546.680896,    0.000000,  100.000000,    0.049512,    1.305173,    0.914302,   79.330081,    0.414428,-9999.000000
2000-07-28 24:00:00,3640239.447720,    0.000000,    0.000000,    0.000000, -655.242515,    0.000000,   39.560183,  160.562509,    0.000000,    0.000000,    0.000000,   31.204326,   17.618452,   31.204326,4102875018.836520,-1607309888.550994,101830160.105153,-975808522.300647,    0.000000,  100.000000,    0.057168,    1.493481,    0.978037,   67.468502,    0.414428,-9999.000000
2000-07-29 24:00:00,3639621.682534,    0.000000,    0.000000,    0.000000, -617.412788,    0.000000,   39.556337,  160.558667,    0.000000,    0.000000,    0.000000,   31.395164,   17.618452,   31.395164,4093156969.810401,-1514513569.039263,134186600.259080,-923445890.219693,    0.000000,  100.000000,    0.276078,    6.716849,    2.074141,    7.828149,    0.414428,-9999.000000
2000-07-30 24:00:00,3639032.347199,    0.000000,    0.000000,    0.000000, -588.985287,    0.000000,   39.552669,  160.555003,    0.000000,    0.000000,    0.000000,   31.642263,   17.618452,   31.642263,3917482219.803474,-1444780909.537235,142971996.675692,-760951438.010247,    0.000000,  100.000000,    0.107389,    2.718557,    1.319546,   31.111961,    0.414428,-9999.000000
2000-07-31 24:00:00,3638087.387109,    0.000000,    0.000000,    0.000000, -944.371633,    0.000000,   39.546787,  160.549126,    0.000000,    0.000000,    0.000000,   31.740321,   17.618463,   31.740321,3960507296.300144,-2316543615.274071,147077908.748524,-711978946.883982,    0.000000,  100.000000,    0.093976,    2.392502,    1.237889,   37.598706,    0.414428,-9999.000000
2000-08-01 24:00:00,3636915.484608,    0.000000,    0.000000,    0.000000,-1171.124461,    0.000000,   39.539492,  160.541839,    0.000000,    0.000000,    0.000000,   31.600681,   17.618463,   31.600681,3907828092.855660,-2872768303.952868,35036199.755022,-1070390437.804518,    0.000000,  100.000000,    0.223232,    5.488084,    1.874847,   11.143313,    0.414428,-9999.000000
2000-08-02 24:00:00,3635596.805893,    0.000000,    0.000000,    0.000000,-1317.739815,    0.000000,   39.531284,  160.533639,    0.000000,    0.000000,    0.000000,   31.562598,   17.618463,   31.562598,4010098805.060795,-3232415766.778953,42968428.325060,-1142301997.321876,    0.000000,  100.000000,    0.346434,    8.320750,    2.308536,    5.594385,    0.414428,-9999.000000
2000-08-03 24:00:00,3634163.370942,    0.000000,    0.000000,    0.000000,-1432.338437,    0.000000,   39.522361,  160.524725,    0.000000,    0.000000,    0.000000,   31.537521,   17.618463,   31.537521,4320005281.398723,-3513526185.780204,26165464.541295,-1035817601.168937,    0.000000,  100.000000,    0.483595,   11.359431,    2.697328,    3.227080,    0.414428,-9999.000000
2000-08-04 24:00:00,3632390.639578,    0.000000,    0.000000,    0.000000,-1771.265455,    0.000000,   39.511327,  160.513701,    0.000000,    0.000000,    0.000000,   31.408655,   17.618463,   31.408655,4326903357.810925,-4344914160.269659,42998437.549949,-1054672455.000289,    0.000000,  100.000000,    0.484120,   11.370707,    2.698666,    3.184088,    0.414428,-9999.000000
2000-08-05 24:00:00,3631143.695167,    0.000000,    0.000000,    0.000000,-1245.840260,    0.000000,   39.503565,  160.505947,    0.000000,    0.000000,    0.000000,   31.370172,   17.618463,   31.370172,4277525610.257481,-3056046158.195602,-7764386.063471,-1236450250.580310,    0.000000,  100.000000,    0.010128,    0.299936,    0.438298,  451.717308,    0.414428,-9999.000000
2000-08-06 24:00:00,3630305.511106,    0.000000,    0.000000,    0.000000, -837.908945,    0.000000,   39.498344,  160.500729,    0.000000,    0.000000,    0.000000,   31.414412,   17.618463,   31.414412,4105969858.903611,-2055390641.237863,16799647.456102,-1199572367.033963,    0.000000,  100.000000,    0.229020,    5.623566,    1.897847,   10.468713,    0.485805,-9999.000000
2000-08-07 24:00:00,3629456.482304,    0.000000,    0.000000,    0.000000, -849.818318,    0.000000,   39.493050,  160.495429,    0.000000,    0.000000,    0.000000,   31.460894,   17.618463,   31.460894,4012965435.090714,-2084604334.423496,29734300.720883,-1162347026.523153,    0.000000,  100.000000,    0.055449,    1.451245,    0.964108,   71.592771,    0.391457,-9999.000000
2000-08-08 24:00:00,3628271.605269,    0.000000,    0.000000,    0.000000,-1185.932503,    0.000000,   39.485660,  160.488033,    0.000000,    0.000000,    0.000000,   31.433638,   17.618463,   31.433638,4064400851.248483,-2909092429.258734,44248966.078367,-1187926950.720500,    0.000000,  100.000000,    0.126123,    3.172513,    1.425467,   24.793955,    0.720953,-9999.000000
2000-08-09 24:00:00,3626778.419315,    0.000000,    0.000000,    0.000000,-1494.439243,    0.000000,   39.476348,  160.478712,    0.000000,    0.000000,    0.000000,   31.287520,   17.618463,   31.287520,4256050520.909486,-3665859463.769956,52760370.055893,-1215569510.238223,    0.000000,  100.000000,    0.049897,    1.314644,    0.917613,   78.824909,    0.428016,-9999.000000
2000-08-10 24:00:00,3625516.684544,    0.000000,    0.000000,    0.000000,-1262.725261,    0.000000,   39.468479,  160.470836,    0.000000,    0.000000,    0.000000,   31.196932,   17.618463,   31.196932,4160691452.654292,-3097465066.054901,-78970513.229578,-1353147369.222484,    0.000000,  100.000000,    0.133743,    3.356628,    1.466247,   21.994341,    0.428016,-9999.000000
2000-08-11 24:00:00,3624354.386748,    0.000000,    0.000000,    0.000000,-1163.155180,    0.000000,   39.461231,  160.463581,    0.000000,    0.000000,    0.000000,   31.143697,   17.618463,   31.143697,3989491195.291956,-2853219656.792452,-46740564.448266,-1323105733.478066,    0.000000,  100.000000,    0.096677,    2.458166,    1.254761,   33.790193,    0.387892,-9999.000000
2000-08-12 24:00:00,3623220.162590,    0.000000,    0.000000,    0.000000,-1135.010201,    0.000000,   39.454157,  160.456501,    0.000000,    0.000000,    0.000000,   31.095331,   17.618481,   31.095331,3911243877.186515,-2784180022.828497,-11414625.886277,-1265697260.468621,    0.000000,  100.000000,    0.143691,    3.596441,    1.517721,   19.530537,    0.387892,-9999.000000
2000-08-13 24:00:00,3621998.037849,    0.000000,    0.000000,    0.000000,-1222.915455,    0.000000,   39.446536,  160.448872,    0.000000,    0.000000,    0.000000,   30.979977,   17.618622,   30.979977,3582613380.284167,-2999811610.574432,30723900.385474,-1107939584.750062,    0.000000,  100.000000,    0.019022,    0.538281,    0.587164,  217.669335,    0.491768,-9999.000000
2000-08-14 24:00:00,3621260.061110,    0.000000,    0.000000,    0.000000, -738.425696,    0.000000,   39.441933,  160.444266,    0.000000,    0.000000,    0.000000,   31.043123,   17.618622,   31.043123,3888553221.772354,-1811358233.115680,-4081759.200552,-1222211576.511019,    0.000000,  100.000000,    0.113895,    2.876332,    1.357297,   26.455855,    0.349670,-9999.000000
2000-08-15 24:00:00,3620588.054521,    0.000000,    0.000000,    0.000000, -672.396973,    0.000000,   39.437743,  160.440071,    0.000000,    0.000000,    0.000000,   31.098070,   17.618622,   31.098070,3713981415.320206,-1649389775.257308,16278768.987005,-1198813248.190279,    0.000000,  100.000000,    0.320574,    7.734426,    2.225715,    5.786081,    0.349670,-9999.000000
2000-08-16 24:00:00,3619358.103592,    0.000000,    0.000000,    0.000000,-1230.620135,    0.000000,   39.430072,  160.432394,    0.000000,    0.000000,    0.000000,   31.027528,   17.618688,   31.027528,3516622150.992473,-3018711192.047657,-9246538.280568,-1063034222.712355,    0.000000,  100.000000,    0.212625,    5.238411,    1.831704,   10.818145,    0.349670,-9999.000000
2000-08-17 24:00:00,3618551.617568,    0.000000,    0.000000,    0.000000, -806.892757,    0.000000,   39.425043,  160.427359,    0.000000,    0.000000,    0.000000,   31.065334,   17.618694,   31.065334,3680961499.524464,-1979307932.806838,67215123.192932,-1090459579.567794,    0.000000,  100.000000,    0.160806,    4.007475,    1.602105,   16.326057,    0.268570,-9999.000000
2000-08-18 24:00:00,3617676.372399,    0.000000,    0.000000,    0.000000, -875.658243,    0.000000,   39.419584,  160.421896,    0.000000,    0.000000,    0.000000,   31.070236,   17.618726,   31.070236,3655134591.136895,-2147989668.951142,52907243.697223,-1154916601.480703,    0.000000,  100.000000,    0.075981,    1.953838,    1.118664,   44.752868,    0.340209,-9999.000000
2000-08-19 24:00:00,3616723.407126,    0.000000,    0.000000,    0.000000, -953.381239,    0.000000,   39.413641,  160.415947,    0.000000,    0.000000,    0.000000,   31.072752,   17.618761,   31.072752,3786096217.484828,-2338644178.722556,31273661.207368,-1222829468.033669,    0.000000,  100.000000,    0.021321,    0.598047,    0.618904,  192.009572,    0.648868,-9999.000000
2000-08-20 24:00:00,3615834.370597,    0.000000,    0.000000,    0.000000, -889.392592,    0.000000,   39.408097,  160.410398,    0.000000,    0.000000,    0.000000,   31.071684,   17.618761,   31.071684,3797664396.437155,-2181680027.723942,-38840115.773187,-1311828489.988212,    0.000000,  100.000000,    0.083830,    2.145303,    1.172195,   39.315458,    0.628036,-9999.000000
2000-08-21 24:00:00,3615068.288485,    0.000000,    0.000000,    0.000000, -766.364017,    0.000000,   39.403319,  160.405616,    0.000000,    0.000000,    0.000000,   31.111446,   17.618761,   31.111446,3700338272.371767,-1879890932.526536,-10470735.083581,-1279423404.920388,    1.479590,  100.000000,    0.014567,    0.420593,    0.519023,  286.643917,    0.254948,-9999.000000
2000-08-22 24:00:00,3614032.964486,    0.000000,    0.000000,    0.000000,-1036.623015,    0.000000,   39.396857,  160.399141,    0.000000,    0.000000,    0.000000,   31.112823,   17.618761,   31.112823,3547671982.521428,-2542836254.862535,61532477.875200,-1126684387.722081,    0.000000,  100.000000,    0.048513,    1.280501,    0.905619,   76.823243,    0.254948,-9999.000000
2000-08-23 24:00:00,3612812.066165,    0.000000,    0.000000,    0.000000,-1223.567061,    0.000000,   39.389228,  160.391491,    0.000000,    0.000000,    0.000000,   31.079017,   17.618761,   31.079017,3754858557.236675,-3001410000.424092,133634737.757455,-1120199475.677983,    0.225634,  100.000000,    0.036684,    0.987245,    0.795184,  105.506888,    0.254948,-9999.000000
2000-08-24 24:00:00,3611869.028813,    0.000000,    0.000000,    0.000000, -945.058463,    0.000000,   39.383336,  160.385582,    0.000000,    0.000000,    0.000000,   31.106930,   17.618761,   31.106930,3788635044.768199,-2318228409.019829,1842015.014509,-1245029021.773913,    0.000000,  100.000000,    0.120446,    3.035037,    1.394240,   24.278686,    0.254948,-9999.000000
2000-08-25 24:00:00,3610986.680409,    0.000000,    0.000000,    0.000000, -884.207711,    0.000000,   39.377823,  160.380054,    0.000000,    0.000000,    0.000000,   31.109965,   17.618761,   31.109965,3547324038.323974,-2168961513.920039,-4791305.789997,-1192188301.911686,    0.000000,  100.000000,    0.030211,    0.824890,    0.726864,  131.389485,    0.254948,-9999.000000
2000-08-26 24:00:00,3610215.938039,    0.000000,    0.000000,    0.000000, -772.341924,    0.000000,   39.373007,  160.375224,    0.000000,    0.000000,    0.000000,   31.189126,   17.618761,   31.189126,3705641534.740226,-1894554740.741405,103972121.066473,-1129221841.423153,    0.000000,  100.000000,    0.023313,    0.649382,    0.644919,  175.448798,    0.254948,-9999.000000
2000-08-27 24:00:00,3609182.452383,    0.000000,    0.000000,    0.000000,-1035.593862,    0.000000,   39.366549,  160.368748,    0.000000,    0.000000,    0.000000,   31.170763,   17.618761,   31.170763,3861777903.938891,-2540311742.491313,40922665.218668,-1237424015.089030,    1.265586,  100.000000,    0.050680,    1.333896,    0.924307,   73.297001,    0.254948,-9999.000000
2000-08-28 24:00:00,3607896.445020,    0.000000,    0.000000,    0.000000,-1288.573011,    0.000000,   39.358514,  160.360690,    0.000000,    0.000000,    0.000000,   31.093898,   17.618761,   31.093898,3741579024.057336,-3160869596.863972,56135919.658870,-1251811718.690427,    0.000000,  100.000000,    0.023304,    0.649152,    0.644805,  173.101831,    0.254948,-9999.000000
2000-08-29 24:00:00,3606831.953283,    0.000000,    0.000000,    0.000000,-1066.566260,    0.000000,   39.351863,  160.354020,    0.000000,    0.000000,    0.000000,   31.080121,   17.618773,   31.080121,3826372544.030128,-2616287034.943745,-12657113.854254,-1325605061.610755,    0.000000,  100.000000,    0.080501,    2.064106,    1.149798,   41.060549,    0.254948,-9999.000000
